n,p,device,repetition,random_state,timestamp,algorithm,computation_time,motifs,processor
3500,0.1,CPU,1,71070,2025-08-24 13:15:07.754341,matmul,1.039,[3794886400 2529625600  140157600  281040512  140540736  140505216   31225208   31142794   31137772   10409408    1725240    3463003    1729103    1731165     382740       6992],Apple M3 Max
3500,0.1,CPU,2,71070,2025-08-24 13:13:29.808723,matmul,1.058,[3794886400 2529625600  140157600  281040512  140540736  140505216   31225208   31142794   31137772   10409408    1725240    3463003    1729103    1731165     382740       6992],Apple M3 Max
3500,0.1,CPU,3,71070,2025-08-24 13:14:10.043820,matmul,1.035,[3794886400 2529625600  140157600  281040512  140540736  140505216   31225208   31142794   31137772   10409408    1725240    3463003    1729103    1731165     382740       6992],Apple M3 Max
3500,0.1,CPU,4,71070,2025-08-24 13:15:18.363584,matmul,1.045,[3794886400 2529625600  140157600  281040512  140540736  140505216   31225208   31142794   31137772   10409408    1725240    3463003    1729103    1731165     382740       6992],Apple M3 Max
3500,0.15000000000000002,GPU,0,71070,2025-08-24 13:14:33.578347,gpu,0.28,[2691264000 2851740160  251275232  503668480  251851872  251802912   88936160   88765440   88741264   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.15000000000000002,GPU,1,71070,2025-08-24 13:13:19.275431,gpu,0.306,[2691264000 2851740160  251275232  503668480  251851872  251802912   88936160   88765440   88741264   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.15000000000000002,GPU,2,71070,2025-08-24 13:14:36.952642,gpu,0.276,[2691264000 2851740160  251275232  503668480  251851872  251802912   88936160   88765440   88741264   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.15000000000000002,GPU,3,71070,2025-08-24 13:14:11.166240,gpu,0.303,[2691264000 2851740160  251275232  503668480  251851872  251802912   88936160   88765440   88741264   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.15000000000000002,GPU,4,71070,2025-08-24 13:14:44.790318,gpu,0.278,[2691264000 2851740160  251275232  503668480  251851872  251802912   88936160   88765440   88741264   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.15000000000000002,CPU,0,71070,2025-08-24 13:14:55.006979,matmul,1.036,[2691264000 2851740160  251275232  503668448  251851872  251802912   88936168   88765440   88741256   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.15000000000000002,CPU,1,71070,2025-08-24 13:15:03.992564,matmul,1.039,[2691264000 2851740160  251275232  503668448  251851872  251802912   88936168   88765440   88741256   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.15000000000000002,CPU,2,71070,2025-08-24 13:15:30.026094,matmul,1.049,[2691264000 2851740160  251275232  503668448  251851872  251802912   88936168   88765440   88741256   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.15000000000000002,CPU,3,71070,2025-08-24 13:13:50.850890,matmul,1.033,[2691264000 2851740160  251275232  503668448  251851872  251802912   88936168   88765440   88741256   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.15000000000000002,CPU,4,71070,2025-08-24 13:13:31.948792,matmul,1.04,[2691264000 2851740160  251275232  503668448  251851872  251802912   88936168   88765440   88741256   29648592    7816519   15679656    7831993    7844113    2762245      80987],Apple M3 Max
3500,0.2,GPU,0,71070,2025-08-24 13:14:39.992031,gpu,0.281,[1871868928 2807247360  351174592  701653632  350844864  350807552  175378672  175567040  175560272   58451968   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.2,GPU,1,71070,2025-08-24 13:15:23.330749,gpu,0.281,[1871868928 2807247360  351174592  701653632  350844864  350807552  175378672  175567040  175560272   58451968   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.2,GPU,2,71070,2025-08-24 13:14:19.118830,gpu,0.267,[1871868928 2807247360  351174592  701653632  350844864  350807552  175378672  175567040  175560272   58451968   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.2,GPU,3,71070,2025-08-24 13:13:14.928723,gpu,0.273,[1871868928 2807247360  351174592  701653632  350844864  350807552  175378672  175567040  175560272   58451968   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.2,GPU,4,71070,2025-08-24 13:14:03.077667,gpu,0.268,[1871868928 2807247360  351174592  701653632  350844864  350807552  175378672  175567040  175560272   58451968   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.2,CPU,0,71070,2025-08-24 13:15:24.636281,matmul,1.041,[1871868800 2807247360  351174592  701653568  350844832  350807552  175378672  175567040  175560272   58451964   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.2,CPU,1,71070,2025-08-24 13:14:07.470816,matmul,1.042,[1871868800 2807247360  351174592  701653568  350844832  350807552  175378672  175567040  175560272   58451964   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.2,CPU,2,71070,2025-08-24 13:13:41.161264,matmul,1.042,[1871868800 2807247360  351174592  701653568  350844832  350807552  175378672  175567040  175560272   58451964   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.2,CPU,3,71070,2025-08-24 13:14:48.861405,matmul,1.035,[1871868800 2807247360  351174592  701653568  350844832  350807552  175378672  175567040  175560272   58451964   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.2,CPU,4,71070,2025-08-24 13:14:08.650802,matmul,1.038,[1871868800 2807247360  351174592  701653568  350844832  350807552  175378672  175567040  175560272   58451964   21950120   43880456   21937460   21948540   10979896     458478],Apple M3 Max
3500,0.25,GPU,0,71070,2025-08-24 13:14:46.592122,gpu,0.276,[1270631808 2541348608  423616448  847116800  423580480  423543616  282384640  282459840  282432064   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.25,GPU,1,71070,2025-08-24 13:14:58.568168,gpu,0.268,[1270631808 2541348608  423616448  847116800  423580480  423543616  282384640  282459840  282432064   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.25,GPU,2,71070,2025-08-24 13:13:23.696617,gpu,0.268,[1270631808 2541348608  423616448  847116800  423580480  423543616  282384640  282459840  282432064   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.25,GPU,3,71070,2025-08-24 13:14:52.894028,gpu,0.272,[1270631808 2541348608  423616448  847116800  423580480  423543616  282384640  282459840  282432064   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.25,GPU,4,71070,2025-08-24 13:14:06.300575,gpu,0.268,[1270631808 2541348608  423616448  847116800  423580480  423543616  282384640  282459840  282432064   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.25,CPU,0,71070,2025-08-24 13:13:33.677063,matmul,1.043,[1270631808 2541348608  423616448  847116864  423580512  423543616  282384672  282459840  282432096   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.25,CPU,1,71070,2025-08-24 13:13:25.792184,matmul,1.038,[1270631808 2541348608  423616448  847116864  423580512  423543616  282384672  282459840  282432096   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.25,CPU,2,71070,2025-08-24 13:14:22.801172,matmul,1.036,[1270631808 2541348608  423616448  847116864  423580512  423543616  282384672  282459840  282432096   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.25,CPU,3,71070,2025-08-24 13:13:42.920085,matmul,1.1,[1270631808 2541348608  423616448  847116864  423580512  423543616  282384672  282459840  282432096   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.25,CPU,4,71070,2025-08-24 13:15:16.377889,matmul,1.038,[1270631808 2541348608  423616448  847116864  423580512  423543616  282384672  282459840  282432096   94108096   47059352   94142280   47070512   47079200   31392832    1742744],Apple M3 Max
3500,0.30000000000000004,GPU,0,71070,2025-08-24 13:13:14.546577,gpu,0.281,[ 840123904 2160000512  462987712  925528832  462767296  462723648  396594240  396827584  396800064  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.30000000000000004,GPU,1,71070,2025-08-24 13:14:30.838539,gpu,0.301,[ 840123904 2160000512  462987712  925528832  462767296  462723648  396594240  396827584  396800064  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.30000000000000004,GPU,2,71070,2025-08-24 13:14:34.961365,gpu,0.274,[ 840123904 2160000512  462987712  925528832  462767296  462723648  396594240  396827584  396800064  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.30000000000000004,GPU,3,71070,2025-08-24 13:13:48.443594,gpu,0.276,[ 840123904 2160000512  462987712  925528832  462767296  462723648  396594240  396827584  396800064  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.30000000000000004,GPU,4,71070,2025-08-24 13:13:59.034070,gpu,0.283,[ 840123904 2160000512  462987712  925528832  462767296  462723648  396594240  396827584  396800064  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.30000000000000004,CPU,0,71070,2025-08-24 13:13:19.709791,matmul,1.044,[ 840123904 2160000512  462987680  925528832  462767296  462723648  396594272  396827584  396800096  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.30000000000000004,CPU,1,71070,2025-08-24 13:13:35.569140,matmul,1.045,[ 840123904 2160000512  462987680  925528832  462767296  462723648  396594272  396827584  396800096  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.30000000000000004,CPU,2,71070,2025-08-24 13:14:41.026880,matmul,1.042,[ 840123904 2160000512  462987680  925528832  462767296  462723648  396594272  396827584  396800096  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.30000000000000004,CPU,3,71070,2025-08-24 13:14:27.936408,matmul,1.034,[ 840123904 2160000512  462987680  925528832  462767296  462723648  396594272  396827584  396800096  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.30000000000000004,CPU,4,71070,2025-08-24 13:15:09.672274,matmul,1.038,[ 840123904 2160000512  462987680  925528832  462767296  462723648  396594272  396827584  396800096  132188024   85029696  170001424   85015184   85026896   72886392    5208020],Apple M3 Max
3500,0.35000000000000003,GPU,0,71070,2025-08-24 13:15:13.224357,gpu,0.273,[ 538919936 1740232320  468612512  936586880  468244288  468232832  504030016  504416928  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123007],Apple M3 Max
3500,0.35000000000000003,GPU,1,71070,2025-08-24 13:13:27.319381,gpu,0.266,[ 538919936 1740232320  468612512  936586880  468244288  468232832  504030016  504416928  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123007],Apple M3 Max
3500,0.35000000000000003,GPU,2,71070,2025-08-24 13:13:36.740050,gpu,0.301,[ 538919936 1740232320  468612512  936586880  468244288  468232832  504030016  504416928  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123007],Apple M3 Max
3500,0.35000000000000003,GPU,3,71070,2025-08-24 13:14:56.238844,gpu,0.279,[ 538919936 1740232320  468612512  936586880  468244288  468232832  504030016  504416928  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123007],Apple M3 Max
3500,0.35000000000000003,GPU,4,71070,2025-08-24 13:14:50.021963,gpu,0.299,[ 538919936 1740232320  468612512  936586880  468244288  468232832  504030016  504416928  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123007],Apple M3 Max
3500,0.35000000000000003,CPU,0,71070,2025-08-24 13:14:31.264710,matmul,1.038,[ 538920000 1740232320  468612480  936586880  468244288  468232832  504030016  504416960  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123005],Apple M3 Max
3500,0.35000000000000003,CPU,1,71070,2025-08-24 13:14:17.839552,matmul,1.034,[ 538920000 1740232320  468612480  936586880  468244288  468232832  504030016  504416960  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123005],Apple M3 Max
3500,0.35000000000000003,CPU,2,71070,2025-08-24 13:13:54.950553,matmul,1.034,[ 538920000 1740232320  468612480  936586880  468244288  468232832  504030016  504416960  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123005],Apple M3 Max
3500,0.35000000000000003,CPU,3,71070,2025-08-24 13:14:53.589015,matmul,1.036,[ 538920000 1740232320  468612480  936586880  468244288  468232832  504030016  504416960  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123005],Apple M3 Max
3500,0.35000000000000003,CPU,4,71070,2025-08-24 13:14:00.669958,matmul,1.047,[ 538920000 1740232320  468612480  936586880  468244288  468232832  504030016  504416960  504387328  168009568  135806672  271433536  135735568  135745072  146193072   13123005],Apple M3 Max
3500,0.4,GPU,0,71070,2025-08-24 13:15:05.941795,gpu,0.268,[ 333532576 1333083904  444632320  887982720  443964640  443978144  591482432  592331520  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263926],Apple M3 Max
3500,0.4,GPU,1,71070,2025-08-24 13:14:57.223915,gpu,0.276,[ 333532576 1333083904  444632320  887982720  443964640  443978144  591482432  592331520  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263926],Apple M3 Max
3500,0.4,GPU,2,71070,2025-08-24 13:13:58.250580,gpu,0.278,[ 333532576 1333083904  444632320  887982720  443964640  443978144  591482432  592331520  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263926],Apple M3 Max
3500,0.4,GPU,3,71070,2025-08-24 13:14:16.197545,gpu,0.297,[ 333532576 1333083904  444632320  887982720  443964640  443978144  591482432  592331520  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263926],Apple M3 Max
3500,0.4,GPU,4,71070,2025-08-24 13:14:32.437555,gpu,0.298,[ 333532576 1333083904  444632320  887982720  443964640  443978144  591482432  592331520  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263926],Apple M3 Max
3500,0.4,CPU,0,71070,2025-08-24 13:14:26.048684,matmul,1.036,[ 333532576 1333083904  444632288  887982720  443964640  443978144  591482432  592331584  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263928],Apple M3 Max
3500,0.4,CPU,1,71070,2025-08-24 13:15:32.475808,matmul,1.04,[ 333532576 1333083904  444632288  887982720  443964640  443978144  591482432  592331584  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263928],Apple M3 Max
3500,0.4,CPU,2,71070,2025-08-24 13:14:20.032885,matmul,1.06,[ 333532576 1333083904  444632288  887982720  443964640  443978144  591482432  592331584  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263928],Apple M3 Max
3500,0.4,CPU,3,71070,2025-08-24 13:13:40.010962,matmul,1.04,[ 333532576 1333083904  444632288  887982720  443964640  443978144  591482432  592331584  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263928],Apple M3 Max
3500,0.4,CPU,4,71070,2025-08-24 13:13:15.339921,matmul,1.064,[ 333532576 1333083904  444632288  887982720  443964640  443978144  591482432  592331584  592365952  197185200  197538848  394561472  197290352  197290528  263224992   29263928],Apple M3 Max
